time_s,FAULT_ACTIVE_REFERENCE,stage4_VIBR1_2,stage9_VIBR1_2,stage4_PIBR1_2,stage9_PIBR1_2,stage4_QIBR1_2,stage9_QIBR1_2,stage4_DFIG_LVRT_LOWV,stage9_DFIG_LVRT_LOWV,stage4_DFIG_LVRT_IMMTRIP,stage9_DFIG_LVRT_IMMTRIP,stage4_DFIG_LVRT_TIMER_S,stage9_DFIG_LVRT_TIMER_S,stage4_DFIG_LVRT_DURATION_EXCEEDED,stage9_DFIG_LVRT_DURATION_EXCEEDED,stage4_DFIG_LVRT_TRIP_REQUEST,stage9_DFIG_LVRT_TRIP_REQUEST,stage4_DFIG_LVRT_TRIP_LATCH,stage9_DFIG_LVRT_TRIP_LATCH,stage4_DFIG_LVRT_FINAL_BRK_CMD,stage9_DFIG_LVRT_FINAL_BRK_CMD,stage4_DFIG_LVRT_FINAL_CMD_BOOL,stage9_DFIG_LVRT_FINAL_CMD_BOOL,stage4_DFIG_LVRT_BRK_OPEN_BOOL,stage9_DFIG_LVRT_BRK_OPEN_BOOL,stage4_DFIG_LVRT_TRIP_CONFIRMED,stage9_DFIG_LVRT_TRIP_CONFIRMED,stage4_DFIG_LVRT_CASCADE_EVENT_VALID,stage9_DFIG_LVRT_CASCADE_EVENT_VALID,stage4_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage9_DFIG_LVRT_CASCADE_EVENT_CAUSE_CODE,stage4_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage9_DFIG_LVRT_CASCADE_EVENT_BRK_OPEN,stage4_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_SOURCE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_AVAILABLE,stage9_DFIG_LVRT_CASCADE_AVAILABLE,stage4_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage9_DFIG_LVRT_CASCADE_FIRST_EVENT_TIME_S,stage4_DFIG_LVRT_EXISTING_BRK_CMD,stage9_DFIG_LVRT_EXISTING_BRK_CMD,stage4_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage9_DFIG_LVRT_ORIGINAL_CMD_OPEN_BOOL,stage4_DFIG_LVRT_TALLOW_S,stage9_DFIG_LVRT_TALLOW_S,stage4_E_28_29_1_A_P,stage9_E_28_29_1_A_P,stage4_E_28_29_1_A_Q,stage9_E_28_29_1_A_Q,stage4_E_28_29_1_B_P,stage9_E_28_29_1_B_P,stage4_E_28_29_1_B_Q,stage9_E_28_29_1_B_Q,stage4_PAPER_OVL1_S_MAX_PU,stage9_PAPER_OVL1_S_MAX_PU,stage4_PAPER_OVL1_LOADING_INDEX_EQ,stage9_PAPER_OVL1_LOADING_INDEX_EQ,stage4_PAPER_OVL1_ABOVE_THRESHOLD,stage9_PAPER_OVL1_ABOVE_THRESHOLD,stage4_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage9_PAPER_OVL1_TIMER_OR_CURVE_STATE,stage4_PAPER_OVL1_TRIP_REQUEST,stage9_PAPER_OVL1_TRIP_REQUEST,stage4_PAPER_OVL1_BRK_STATE,stage9_PAPER_OVL1_BRK_STATE
7.54,0,1.0768701197215,1.0494964875406,-0.00037324871517931,186.80767366033,0.00013954737182561,58.144756986042,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-11.99285851661,-5.8941523228124,-4.2547580490693,-4.3775324028678,-12.127264038975,-5.9145712786777,-5.4870421079145,-5.0238746667234,,7.7621905424032,,0.98593991125267,,0.0,,1.0,,1.0,,2.0
7.55,0,1.1058311519115,1.0418684409743,-0.00067016878005158,192.68573707671,-0.00021760558366708,56.642491917633,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-11.633599714011,-3.5743770650306,-4.7516977686659,-2.7660085648571,-11.744657749276,-3.5867184401584,-5.6942182508256,-3.0456830141848,,4.7065715923853,,0.597820518931,,0.0,,1.0,,1.0,,2.0
7.56,0,1.1286873073396,1.0368865221002,-0.00064912196571553,196.30679320963,0.00023437251972677,56.090171136728,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-10.872288017778,-2.1672841244406,-5.3509578292186,-1.7878552433112,-10.96265743606,-2.1746921337865,-6.0137815506226,-1.8458520257784,,2.8531614856226,,0.36240359812829,,0.0,,1.0,,1.0,,2.0
7.57,0,1.1447691722309,1.0316849038708,-0.00047475600597566,195.10611154099,-0.00018470713194993,52.55571121378,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-9.6893386597499,-1.3137235395404,-6.0199657328277,-1.194012691191,-9.7619890822644,-1.3181380943377,-6.4277518119837,-1.1181318157293,,1.7756540937951,,0.22554048758377,,0.0,,1.0,,1.0,,2.0
7.58,0,1.1526960901107,1.0269193064009,-0.00086573401351203,195.88739088738,8.0718727390277e-05,51.205719689833,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-8.1477621783447,-0.79583743834496,-6.7429994517023,-0.83329431036662,-8.2074842723392,-0.79849497513488,-6.9389791715337,-0.67677454103112,,1.1525130312055,,0.14639019610468,,0.0,,1.0,,1.0,,2.0
7.59,0,1.1521182315363,1.0227508726342,-0.00040524734359398,196.4812388818,4.3695019264497e-05,48.728117636586,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-6.3117910157892,-0.48166103867663,-7.4523072998239,-0.61406185865965,-6.3641825868021,-0.48319567219902,-7.4922184004518,-0.40911806328452,,0.78057031701724,,0.09914668093785,,0.0,,1.0,,1.0,,2.0
7.6,0,1.1430924769684,1.0189227945511,-0.00081007681424405,196.50162950097,-0.00015374002824379,47.458184961646,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-4.2844340449083,-0.29091889907722,-8.1364988856242,-0.48073216044408,-4.3352877551306,-0.29183786661494,-8.0878085136776,-0.24682901934013,,0.56198704255546,,0.071382614461141,,0.0,,1.0,,1.0,,2.0
7.61,0,1.1261525547256,1.0166592091542,-0.0005399943367798,197.34539076114,0.00021910215927162,45.679569692375,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-2.1977527123219,-0.17511147659792,-8.7291324930734,-0.39961703642366,-2.2532467128995,-0.17565514407127,-8.6624777018488,-0.148463230724,,0.43634673097035,,0.05542400110615,,0.0,,1.0,,1.0,,2.0
7.62,0,1.1021734021974,1.0156761102461,-0.0005433982242731,197.38041923477,-0.00021943455634574,44.193128700353,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-0.15083331288543,-0.10476124434789,-9.2203529664874,-0.35036298482198,-0.21560279185669,-0.1050694114663,-9.206184879995,-0.088881639847123,,0.36571596918297,,0.046452604871035,,0.0,,1.0,,1.0,,2.0
7.63,0,1.0726355853782,1.0149000210629,-0.00070738260026767,197.81993081164,0.00015932491491831,42.899422379883,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,1.7204642474065,-0.061932848389635,-9.5799500491924,-0.3203905461176,1.6414217952702,-0.062146491265351,-9.6808461626773,-0.052839082964649,,0.32633603272384,,0.041450633991095,,0.0,,1.0,,1.0,,2.0
7.64,0,1.0387547417172,1.0143461977951,-0.00032526420590021,197.96735392989,-5.78504954972e-05,41.23074989341,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,3.3571658035356,-0.035900571130892,-9.7985009201239,-0.30222244980908,3.2619511656726,-0.036006676225668,-10.066466182447,-0.031088865053212,,0.30435543171293,,0.038658696368385,,0.0,,1.0,,1.0,,2.0
7.65,0,1.0024943317025,1.0140878920552,-0.00068592485573553,198.11062041104,-5.5203984199599e-05,39.97105461892,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,4.6807340777867,-0.019958644974565,-9.889651116001,-0.2912915172456,4.5663806584358,-0.020055508108397,-10.363294916937,-0.018020791514813,,0.29197905794331,,0.037086670947289,,0.0,,1.0,,1.0,,2.0
7.66,0,0.96571229731283,1.0140192898954,-0.00032796272070312,198.37388758381,0.00014317710836028,38.499791324233,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,5.6774833985241,-0.010223665879166,-9.8470190780451,-0.28473772532738,5.5445750411634,-0.010295967657222,-10.549676966094,-0.010234229586237,,0.28492380974285,,0.036190525619932,,0.0,,1.0,,1.0,,2.0
7.67,0,0.92903048997997,1.0142032210169,-0.00045545113359329,198.43870613724,-0.00018291419571034,37.081354686909,0.0,0.0,0.0,0.0,4.1217599999285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,6.3447754271289,-0.0042451598256259,-9.708449435072,-0.28100437532216,6.1926651179663,-0.0043030807064763,-10.652004936566,-0.005663638165878,,0.28103787968685,,0.035696941558369,,0.0,,1.0,,1.0,,2.0
7.68,0,0.89463105242122,1.0146331191867,-0.00046377658760954,198.6109012528,0.00016449652158889,35.745403100867,1.0,0.0,0.0,0.0,4.1233674999285,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,6.6970024361201,-0.00052124526139988,-9.4758295243235,-0.27894764771533,6.527196957693,-0.00061274001930941,-10.658060595451,-0.0030558354910562,,0.2789488063199,,0.035431591101078,,0.0,,1.0,,1.0,,2.0
7.69,0,0.86177199291535,1.0152685590591,-0.00022144612151137,198.75307061095,-9.456725511583e-05,34.271241660795,1.0,0.0,0.0,0.0,4.1333674999281,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,6.7817928141273,0.0017303168199838,-9.1847518226748,-0.27802201507487,6.5959553868159,0.0016643577558517,-10.597368701562,-0.0016501088260124,,0.27802768254569,,0.035314591565027,,0.0,,1.0,,1.0,,2.0
7.7,0,0.83094677495585,1.0162251514744,-0.00050479560432936,198.81748944668,3.077038723247e-07,32.86175622976,1.0,0.0,0.0,0.0,4.1433674999277,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,6.6245997178771,0.0031704508784435,-8.8484383079828,-0.27784310487583,6.4236253104646,0.0030637816056851,-10.473984824787,-0.00098082431858397,,0.27786112433709,,0.035293435631723,,0.0,,1.0,,1.0,,2.0
7.71,0,0.80385529873911,1.0173840273104,-0.00018324629463932,198.96608930805,8.8975615183731e-05,31.434272247074,1.0,0.0,0.0,0.0,4.1533674999273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,6.2879910723699,0.0040138909945641,-8.4862410663598,-0.27810538907886,6.0751134972435,0.003906855435911,-10.304928667341,-0.00076536975175215,,0.27813410918077,,0.035328109690687,,0.0,,1.0,,1.0,,2.0
7.72,0,0.78155433593197,1.0186951597204,-0.00035956753103473,199.05014485459,-0.0001454223221484,29.883040588302,1.0,0.0,0.0,0.0,4.163367499927,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,5.805569313841,0.0045035294030517,-8.1160962784062,-0.27877705230641,5.5808756159275,0.0043901514267695,-10.106120235726,-0.00082803116702103,,0.27881305427024,,0.03541434811238,,0.0,,1.0,,1.0,,2.0
7.73,0,0.76422339777228,1.0202824255158,-0.00031711209494154,199.09564570802,0.00015034213503184,28.440215264895,1.0,0.0,0.0,0.0,4.1733674999266,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,5.2226816195445,0.004777578670313,-7.7411573075548,-0.27963504274836,4.9894052486982,0.0046271388654485,-9.8794215629131,-0.0010583711412766,,0.27967533133423,,0.035523873041882,,0.0,,1.0,,1.0,,2.0
7.74,0,0.75030585832392,1.0220027721713,-0.00016700245779595,199.23611295094,-0.00010581348600784,26.836074536624,1.0,0.0,0.0,0.0,4.1833674999262,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,4.5702587858151,0.0048162771016772,-7.3795097955072,-0.28069277615369,4.3288615622396,0.004688591928435,-9.6461510747034,-0.0013872725445877,,0.28073356565935,,0.035658288121092,,0.0,,1.0,,1.0,,2.0
7.75,0,0.7397548638256,1.0237962925285,-0.0004147227989603,199.20664214247,2.634126293438e-05,25.218737674368,1.0,0.0,0.0,0.0,4.1933674999258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,3.8702126766187,0.0047832279000476,-7.0275877278711,-0.28187625315688,3.622333896936,0.0046164554811767,-9.4010828510693,-0.0017661993171013,,0.28191620403753,,0.035808504786252,,0.0,,1.0,,1.0,,2.0
7.76,0,0.73222236462236,1.0257516523629,-0.00012563206279894,199.31084417061,6.1047916652387e-05,23.645891679044,1.0,0.0,0.0,0.0,4.2033674999255,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,3.1496513510672,0.0045907119733377,-6.6967877809026,-0.28308503864983,2.897032419395,0.004434409999253,-9.1606520725829,-0.0021626932540975,,0.28312163519802,,0.03596161655089,,0.0,,1.0,,1.0,,2.0
7.77,0,0.7272650910676,1.0277076800568,-0.00033466348917476,199.32346692163,-0.00012557981184299,21.848175155204,1.0,0.0,0.0,0.0,4.2133674999251,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,2.4142687355746,0.0043193679277221,-6.3831984372404,-0.28438370683619,2.1566327877603,0.0041615319410317,-8.920653573799,-0.0025521965062718,,0.28441588601193,,0.036126010033069,,0.0,,1.0,,1.0,,2.0
7.78,0,0.72466076955998,1.029638434217,-0.00026127157592184,199.29052156562,0.00014761159307184,20.216727495437,1.0,0.0,0.0,0.0,4.2233674999247,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,1.6820710006846,0.0039866074285571,-6.0899236439031,-0.28561030014279,1.4219582241493,0.0038078735892982,-8.6870606819443,-0.0029135686808598,,0.28563748096088,,0.036281174893939,,0.0,,1.0,,1.0,,2.0
7.79,0,0.72408596687095,1.0315755049952,-0.00016552036705797,199.37987280859,-0.00011855460773964,18.386798325094,1.0,0.0,0.0,0.0,4.2333674999243,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,0.95251294548372,0.00352910840264,-5.8162981484792,-0.28682192963634,0.68901709256952,0.0033844465600292,-8.4618016698638,-0.0032315460772575,,0.28684309445366,,0.036434309818105,,0.0,,1.0,,1.0,,2.0
7.8,0,0.72542794070941,1.0333086981886,-0.0003951770894253,199.25237048044,4.7962980105763e-05,16.578187914592,1.0,0.0,0.0,0.0,4.2433674999239,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,0.23217674994626,0.003072437633981,-5.5581032561323,-0.28794462327706,-0.032902105442644,0.0029022151444829,-8.2400086404306,-0.0034908119889861,,0.28796045992199,,0.036576235632045,,0.0,,1.0,,1.0,,2.0
7.81,0,0.72856780838522,1.0349449015516,-0.00011316925968127,199.30946245289,3.8899042437953e-05,14.807311034013,1.0,0.0,0.0,0.0,4.2533674999236,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-0.47974981651617,0.0025114026466445,-5.3188532219599,-0.28890998012124,-0.74622155391132,0.0023704991070778,-8.0295726300361,-0.0036788476934508,,0.28892045040025,,0.036698171949089,,0.0,,1.0,,1.0,,2.0
7.82,0,0.7333565675671,1.0364081202561,-0.00035809774332434,199.23310397452,-0.00011438690635139,12.842823149631,1.0,0.0,0.0,0.0,4.2633674999232,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-1.1859148784367,0.0019364309640229,-5.0897860161331,-0.2897811938578,-1.4537824200497,0.0018036473513326,-7.8195951518245,-0.0037863221493014,,0.28978729669186,,0.036808277253919,,0.0,,1.0,,1.0,,2.0
7.83,0,0.73955469751934,1.0377544033401,-0.00024807690899482,199.14967123314,0.00015107705932586,11.096906019528,1.0,0.0,0.0,0.0,4.2733674999228,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-1.8856415870206,0.0013487245677112,-4.8765685402487,-0.29041192921139,-2.1531774816797,0.0012145655729123,-7.6187570749086,-0.0038036301090021,,0.29041475664633,,0.036887976123516,,0.0,,1.0,,1.0,,2.0
7.84,0,0.74737535426779,1.0388348894429,-0.00019774559187705,199.16976095101,-0.00013527981099295,9.1380421083656,1.0,0.0,0.0,0.0,4.2833674999224,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-2.5872513627381,0.00070875280627517,-4.6707441595542,-0.29088403745251,-2.855617993627,0.00061883162458766,-7.4180520268297,-0.0037261970410755,,0.29088475596205,,0.036947674617271,,0.0,,1.0,,1.0,,2.0
7.85,0,0.75674848779874,1.0396611595564,-0.00041407338894728,198.99007845617,7.2696475151226e-05,7.2846231036419,1.0,0.0,0.0,0.0,4.293367499922,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-3.2889178994601,0.00013830256216167,-4.475897162084,-0.29113086128174,-3.5560287006132,3.4050005197393e-05,-7.2203507619068,-0.0035512115412949,,0.29113079988549,,0.036978926687512,,0.0,,1.0,,1.0,,2.0
7.86,0,0.76759001384626,1.0402065998967,-0.00012682793978497,199.01849192139,1.8308787951059e-05,5.4708506717763,1.0,0.0,0.0,0.0,4.3033674999217,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-4.0002107746383,-0.00046086749445119,-4.2896875133296,-0.29112968480091,-4.2666130183662,-0.00052346316667674,-7.0252289118558,-0.0032782291264575,,0.29113011147069,,0.036978839246263,,0.0,,1.0,,1.0,,2.0
7.87,0,0.78017431990116,1.0405658818666,-0.00041472554445525,198.88931801622,-0.00010557777474029,3.5254864492884,1.0,0.0,0.0,0.0,4.3133674999213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-4.7195466385271,-0.00098264434571937,-4.1093203159414,-0.29095904951812,-4.9842960060325,-0.0010351734771877,-6.8262887635521,-0.0029124596586388,,0.29096086572195,,0.036957341946296,,0.0,,1.0,,1.0,,2.0
7.88,0,0.79450253910334,1.0406661342008,-0.00026224945553801,198.80652534469,0.00015831945098063,1.8222932325548,1.0,0.0,0.0,0.0,4.3233674999209,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-5.4526621832966,-0.0014393474046646,-3.9421808216658,-0.29051314078409,-5.7145149287502,-0.0014841073503383,-6.6329617679445,-0.00246008643198,,0.2905169444104,,0.036900955835169,,0.0,,1.0,,1.0,,2.0
7.89,0,0.81061505143895,1.0405674565765,-0.00026052845220127,198.80760654851,-0.00015830459441507,-0.05914879733845,1.0,0.0,0.0,0.0,4.3333674999205,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-6.1998345026912,-0.0018510590183822,-3.7798636921953,-0.28991794765092,-6.4591430709408,-0.0018545360763129,-6.4334619547142,-0.0019320348444333,,0.28992423872495,,0.036825671392238,,0.0,,1.0,,1.0,,2.0
7.9,0,0.82852290556607,1.0401594433188,-0.00046912465953339,198.63827420505,0.00010132006576571,-1.7759371829187,1.0,0.0,0.0,0.0,4.3433674999202,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.42521,-1.0,0.0,0.0,0.0,0.0,1.594011781272,2.0,-6.9571054624936,-0.0021130562499918,-3.6358314799209,-0.28912886812821,-7.2113477477095,-0.0021318547141954,-6.2405391952992,-0.0013429533461686,,0.28913699239538,,0.036725676735823,,0.0,,1.0,,1.0,,2.0
