time_s,DFIG_BRK_STATE,PAPER_OVL1_BRK_STATE,PAPER_OVL2_S_A_PU,PAPER_OVL2_S_B_PU,PAPER_OVL2_S_MAX_PU,PAPER_OVL2_EFFECTIVE_CAPACITY_PU,PAPER_OVL2_LOADING_INDEX_EQ,PAPER_OVL2_ABOVE_THRESHOLD,PAPER_OVL2_TIMER_OR_CURVE_STATE,PAPER_OVL2_TRIP_REQUEST,PAPER_OVL2_BRK_CMD,PAPER_OVL2_BRK_STATE,PAPER_OVL2_TRIP_EVENT_VALID,PAPER_OVL2_FIRST_TRIP_TIME_S,PAPER_OVL2_RELAY_ENABLE
15.99,2.0,2.0,0.82028674134844,0.00087882170583829,0.82028674134844,18.2628731341,0.044915536308294,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.0,2.0,2.0,0.73552804381358,0.0014705508737724,0.73552804381358,18.2628731341,0.040274497797404,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.01,2.0,2.0,0.65739311058327,0.0016887679126984,0.65739311058327,18.2628731341,0.035996149442433,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.02,2.0,2.0,0.59088269750282,0.0015454648718209,0.59088269750282,18.2628731341,0.032354312115301,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.03,2.0,2.0,0.5410980702632,0.0011212833366816,0.5410980702632,18.2628731341,0.02962831019468,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.04,2.0,2.0,0.51158017785466,0.00054410593992489,0.51158017785466,18.2628731341,0.028012031518712,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.05,2.0,2.0,0.50427302691855,0.00035749399538164,0.50427302691855,18.2628731341,0.027611921914794,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.06,2.0,2.0,0.51934583231221,0.00094956399651463,0.51934583231221,18.2628731341,0.028437246894219,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.07,2.0,2.0,0.55557508773986,0.0014963301470973,0.55557508773986,18.2628731341,0.030421012272297,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.08,2.0,2.0,0.61092045722766,0.0018242929227558,0.61092045722766,18.2628731341,0.033451497622625,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.09,2.0,2.0,0.68258899663954,0.0018234267648344,0.68258899663954,18.2628731341,0.037375772783803,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.1,2.0,2.0,0.76680825850785,0.0014344456327876,0.76680825850785,18.2628731341,0.041987274010905,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.11,2.0,2.0,0.85825057615869,0.00070577212135774,0.85825057615869,18.2628731341,0.04699428013636,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.12,2.0,2.0,0.94994938394061,0.00055190692256779,0.94994938394061,18.2628731341,0.05201533060901,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.13,2.0,2.0,1.0369604412711,0.0015658607934128,1.0369604412711,18.2628731341,0.056779699100845,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.14,2.0,2.0,1.1123362826531,0.0024719724852553,1.1123362826531,18.2628731341,0.060906970906793,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.15,2.0,2.0,1.1711254081967,0.0029899512667704,1.1711254081967,18.2628731341,0.064126022208959,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.16,2.0,2.0,1.2104889607193,0.002975743664942,1.2104889607193,18.2628731341,0.066281408835894,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.17,2.0,2.0,1.2293213982831,0.002412087690021,1.2293213982831,18.2628731341,0.067312595847131,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.18,2.0,2.0,1.2275446117126,0.0014111344086177,1.2275446117126,18.2628731341,0.06721530630471,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.19,2.0,2.0,1.2057190606058,0.00020797331856317,1.2057190606058,18.2628731341,0.066020228676641,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.2,2.0,2.0,1.1647122787197,0.0010267755736253,1.1647122787197,18.2628731341,0.063774865551959,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.21,2.0,2.0,1.1059462332661,0.0019464980159032,1.1059462332661,18.2628731341,0.060557078020823,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.22,2.0,2.0,1.0328453899999,0.002423327248211,1.0328453899999,18.2628731341,0.056554375777348,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.23,2.0,2.0,0.95017211443194,0.0023976432316902,0.95017211443194,18.2628731341,0.052027526416849,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.24,2.0,2.0,0.86386651187875,0.0019272826118532,0.86386651187875,18.2628731341,0.047301785734127,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.25,2.0,2.0,0.77904130871838,0.0011607006845776,0.77904130871838,18.2628731341,0.042657105648058,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.26,2.0,2.0,0.69995057187843,0.00031817466169334,0.69995057187843,18.2628731341,0.038326421409099,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.27,2.0,2.0,0.62990973740103,0.00056111996707006,0.62990973740103,18.2628731341,0.034491272691638,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.28,2.0,2.0,0.57168603825842,0.0011296045943193,0.57168603825842,18.2628731341,0.031303181819238,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.29,2.0,2.0,0.52914548678884,0.0014166166775034,0.52914548678884,18.2628731341,0.028973835765241,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.3,2.0,2.0,0.5054127503853,0.0014003794594842,0.5054127503853,18.2628731341,0.027674328495532,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.31,2.0,2.0,0.50302195783469,0.0011072276305346,0.50302195783469,18.2628731341,0.027543418504915,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.32,2.0,2.0,0.52295104557866,0.00061082211490714,0.52295104557866,18.2628731341,0.02863465358045,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.33,2.0,2.0,0.56415932278878,0.00041661641141824,0.56415932278878,18.2628731341,0.03089104976234,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.34,2.0,2.0,0.62387347635785,0.0010796202279532,0.62387347635785,18.2628731341,0.034160751803777,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.35,2.0,2.0,0.69798393905597,0.0017690977099468,0.69798393905597,18.2628731341,0.038218736664863,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.36,2.0,2.0,0.78159633790494,0.0022170059143701,0.78159633790494,18.2628731341,0.042797008562993,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.37,2.0,2.0,0.86960722657582,0.002264400003459,0.86960722657582,18.2628731341,0.047616123716707,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.38,2.0,2.0,0.95909541093046,0.0018369729948515,0.95909541093046,18.2628731341,0.052516129520697,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.39,2.0,2.0,1.0438406039604,0.00097536886237486,1.0438406039604,18.2628731341,0.057156428580307,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.4,2.0,2.0,1.1182191152386,0.00032257900682004,1.1182191152386,18.2628731341,0.061229090681832,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.41,2.0,2.0,1.1766592450034,0.0014578527072492,1.1766592450034,18.2628731341,0.064429032407083,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.42,2.0,2.0,1.2153247701989,0.0024493758305511,1.2153247701989,18.2628731341,0.066546197921598,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.43,2.0,2.0,1.2321494176444,0.0030010217838176,1.2321494176444,18.2628731341,0.067467446583954,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.44,2.0,2.0,1.2273108288874,0.0029849660375448,1.2273108288874,18.2628731341,0.067202505316417,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.45,2.0,2.0,1.2026064266851,0.002410598919574,1.2026064266851,18.2628731341,0.065849793614326,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.46,2.0,2.0,1.1602587836614,0.001417498768488,1.1602587836614,18.2628731341,0.06353101043532,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.47,2.0,2.0,1.1030541653894,0.00024711560195786,1.1030541653894,18.2628731341,0.060398720250089,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.48,2.0,2.0,1.0330470130102,0.00088769731635273,1.0330470130102,18.2628731341,0.05656541582613,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.49,2.0,2.0,0.95338273415848,0.0017010874973058,0.95338273415848,18.2628731341,0.052203326779856,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.5,2.0,2.0,0.8683134010936,0.0020778595659545,0.8683134010936,18.2628731341,0.047545279141884,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.51,2.0,2.0,0.78324407629227,0.0019896954727961,0.78324407629227,18.2628731341,0.04288723195639,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.52,2.0,2.0,0.70350930208171,0.0015141362711091,0.70350930208171,18.2628731341,0.038521282873511,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.53,2.0,2.0,0.63349840470645,0.00080409195084465,0.63349840470645,18.2628731341,0.034687773388931,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.54,2.0,2.0,0.57603665552419,0.00018676672196817,0.57603665552419,18.2628731341,0.031541403770069,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.55,2.0,2.0,0.53413633366751,0.00073175174011642,0.53413633366751,18.2628731341,0.029247114062803,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.56,2.0,2.0,0.51008203202146,0.0012246667187381,0.51008203202146,18.2628731341,0.0279299991998,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.57,2.0,2.0,0.50573752623514,0.0014597744528571,0.50573752623514,18.2628731341,0.027692111888509,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.58,2.0,2.0,0.52244945465416,0.0013965044940272,0.52244945465416,18.2628731341,0.028607188519459,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.59,2.0,2.0,0.56045838415966,0.0010309951944661,0.56045838415966,18.2628731341,0.030688401548012,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.6,2.0,2.0,0.61827337880245,0.00046608099793984,0.61827337880245,18.2628731341,0.033854113438921,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.61,2.0,2.0,0.69231560565598,0.00067914828605452,0.69231560565598,18.2628731341,0.037908361985131,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.62,2.0,2.0,0.77667987399728,0.0015191679009664,0.77667987399728,18.2628731341,0.04252780317173,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.63,2.0,2.0,0.86667670218849,0.0022299275192971,0.86667670218849,18.2628731341,0.047455660225238,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.64,2.0,2.0,0.95761548897338,0.0025725480498368,0.95761548897338,18.2628731341,0.052435095066468,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.65,2.0,2.0,1.0437986573225,0.0024034803938809,1.0437986573225,18.2628731341,0.057154131754525,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.66,2.0,2.0,1.1205507962994,0.0017028606417584,1.1205507962994,18.2628731341,0.0613567639698,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.67,2.0,2.0,1.1833516487527,0.00059617967863656,1.1833516487527,18.2628731341,0.064795480977372,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.68,2.0,2.0,1.2283315960113,0.00073470887851147,1.2283315960113,18.2628731341,0.0672583983359,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.69,2.0,2.0,1.2522526956034,0.0019226728745067,1.2522526956034,18.2628731341,0.068568219600957,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.7,2.0,2.0,1.254098164493,0.002745050073196,1.254098164493,18.2628731341,0.068669269905365,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.71,2.0,2.0,1.2347641348072,0.0030181255809053,1.2347641348072,18.2628731341,0.067610617767567,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.72,2.0,2.0,1.196574215886,0.0026967202426641,1.196574215886,18.2628731341,0.065519494501213,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.73,2.0,2.0,1.1430454863688,0.0018771588780966,1.1430454863688,18.2628731341,0.062588480901977,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.74,2.0,2.0,1.0773613087833,0.00076701197292977,1.0773613087833,18.2628731341,0.05899188484049,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.75,2.0,2.0,1.0020690062487,0.00038745624289979,1.0020690062487,18.2628731341,0.054869187279061,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.76,2.0,2.0,0.92057127909629,0.0013098356131501,0.92057127909629,18.2628731341,0.050406706126509,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.77,2.0,2.0,0.83659341989706,0.0018458408169862,0.83659341989706,18.2628731341,0.045808423119087,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.78,2.0,2.0,0.75507827260855,0.0019252470024033,0.75507827260855,18.2628731341,0.041344988111355,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.79,2.0,2.0,0.68086875362082,0.0015897541749629,0.68086875362082,18.2628731341,0.037281579334279,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.8,2.0,2.0,0.61813776406046,0.00096523463828929,0.61813776406046,18.2628731341,0.033846687732079,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.81,2.0,2.0,0.56934676252128,0.00026561754898328,0.56934676252128,18.2628731341,0.031175092677954,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.82,2.0,2.0,0.53733504416238,0.00059225787996254,0.53733504416238,18.2628731341,0.029422262325148,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.83,2.0,2.0,0.52352305645433,0.0011632957021636,0.52352305645433,18.2628731341,0.028665974549033,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.84,2.0,2.0,0.5289410532214,0.0015016766363695,0.5289410532214,18.2628731341,0.028962641821882,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.85,2.0,2.0,0.5542268390889,0.0015325321500191,0.5542268390889,18.2628731341,0.030347187708053,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.86,2.0,2.0,0.59919288982561,0.0012236197160124,0.59919288982561,18.2628731341,0.032809344150062,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.87,2.0,2.0,0.66208990656286,0.00062288769433419,0.66208990656286,18.2628731341,0.036253326719257,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.88,2.0,2.0,0.73883696203282,0.00051000870218251,0.73883696203282,18.2628731341,0.040455680582552,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.89,2.0,2.0,0.82420762146031,0.0013937705742555,0.82420762146031,18.2628731341,0.045130227615794,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.9,2.0,2.0,0.91386231839549,0.0022016235604634,0.91386231839549,18.2628731341,0.050039350965492,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.91,2.0,2.0,1.0018957685834,0.0026476804751239,1.0018957685834,18.2628731341,0.054859701495306,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.92,2.0,2.0,1.0836033796393,0.0025680103366216,1.0836033796393,18.2628731341,0.059333675029263,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.93,2.0,2.0,1.1551249989277,0.0019251903068115,1.1551249989277,18.2628731341,0.06324990544729,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.94,2.0,2.0,1.2126253720433,0.00082842516011717,1.2126253720433,18.2628731341,0.066398389954267,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.95,2.0,2.0,1.2528674363947,0.0005119653063353,1.2528674363947,18.2628731341,0.068601880284401,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.96,2.0,2.0,1.2733005927553,0.001762831060581,1.2733005927553,18.2628731341,0.069720716089181,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.97,2.0,2.0,1.2729620838195,0.0026676974710705,1.2729620838195,18.2628731341,0.069702180728763,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.98,2.0,2.0,1.2524639027507,0.0030246873280728,1.2524639027507,18.2628731341,0.06857978443776,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
16.99,2.0,2.0,1.2144606446263,0.0027706765380966,1.2144606446263,18.2628731341,0.066498881950764,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.0,2.0,2.0,1.1620129527539,0.0019885112925029,1.1620129527539,18.2628731341,0.063627061537446,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.01,2.0,2.0,1.0984354473731,0.00087982701666766,1.0984354473731,18.2628731341,0.06014581820218,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.02,2.0,2.0,1.0259231944279,0.00030021578656869,1.0259231944279,18.2628731341,0.056175344749687,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.03,2.0,2.0,0.94710439938002,0.0012731975690105,0.94710439938002,18.2628731341,0.051859550927483,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.04,2.0,2.0,0.86540246259336,0.0018636029482779,0.86540246259336,18.2628731341,0.047385888093232,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.05,2.0,2.0,0.78492166161368,0.0019857347887126,0.78492166161368,18.2628731341,0.042979089645434,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.06,2.0,2.0,0.7104861918464,0.0016715838311481,0.7104861918464,18.2628731341,0.038903308730749,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.07,2.0,2.0,0.64595544774879,0.0010438492036514,0.64595544774879,18.2628731341,0.035369869954508,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.08,2.0,2.0,0.59397434859173,0.0003053451292556,0.59397434859173,18.2628731341,0.032523598243842,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.09,2.0,2.0,0.55623168238416,0.00055285668930617,0.55623168238416,18.2628731341,0.030456964701002,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.1,2.0,2.0,0.5345316748089,0.0011385174950629,0.5345316748089,18.2628731341,0.029268761321615,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.11,2.0,2.0,0.53010124272399,0.0014782343822755,0.53010124272399,18.2628731341,0.02902616903877,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.12,2.0,2.0,0.54403345838765,0.0015025284411662,0.54403345838765,18.2628731341,0.029789040004436,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.13,2.0,2.0,0.57687079701778,0.0011915638571322,0.57687079701778,18.2628731341,0.031587077935763,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.14,2.0,2.0,0.62783222431019,0.00060292085666453,0.62783222431019,18.2628731341,0.034377516598849,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.15,2.0,2.0,0.69415725422712,0.00049254821266887,0.69415725422712,18.2628731341,0.038009203104577,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.16,2.0,2.0,0.77074788876378,0.0013373969305687,0.77074788876378,18.2628731341,0.042202991999362,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.17,2.0,2.0,0.85464215168943,0.0021030013696657,0.85464215168943,18.2628731341,0.046796697617839,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.18,2.0,2.0,0.94124287964234,0.0025154411587454,0.94124287964234,18.2628731341,0.051538598156545,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.19,2.0,2.0,1.0257390871131,0.0024138027915941,1.0257390871131,18.2628731341,0.056165263788528,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.2,2.0,2.0,1.1046437996385,0.0017605094146439,1.1046437996385,18.2628731341,0.06048576209928,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.21,2.0,2.0,1.17354435458,0.00066343081380638,1.17354435458,18.2628731341,0.064258473787939,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.22,2.0,2.0,1.2283815766411,0.00067832377816862,1.2283815766411,18.2628731341,0.067261135070118,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.23,2.0,2.0,1.2655015736743,0.0019156351248634,1.2655015736743,18.2628731341,0.069293673803791,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.24,2.0,2.0,1.2831357407531,0.0027908518993959,1.2831357407531,18.2628731341,0.070259248439789,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.25,2.0,2.0,1.2812004121962,0.0030978647635565,1.2812004121962,18.2628731341,0.070153277788694,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.26,2.0,2.0,1.2611873877807,0.0027731269435901,1.2611873877807,18.2628731341,0.069057446685421,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.27,2.0,2.0,1.225487396374,0.0019057647466448,1.225487396374,18.2628731341,0.067102661633555,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.28,2.0,2.0,1.1763882304265,0.00070998717674882,1.1763882304265,18.2628731341,0.064414192760833,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.29,2.0,2.0,1.1158364362522,0.00053471458122264,1.1158364362522,18.2628731341,0.061098624956701,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.3,2.0,2.0,1.0456100432089,0.0015516514458789,1.0456100432089,18.2628731341,0.057253315813521,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.31,2.0,2.0,0.96799633808567,0.002138924582686,0.96799633808567,18.2628731341,0.053003507771088,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.32,2.0,2.0,0.8870342468213,0.0022114331233594,0.8870342468213,18.2628731341,0.048570355842042,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.33,2.0,2.0,0.8070921014189,0.0018108861523253,0.8070921014189,18.2628731341,0.044193051963545,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.34,2.0,2.0,0.7326225351877,0.0010827995288497,0.7326225351877,18.2628731341,0.040115404066394,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.35,2.0,2.0,0.66659389167542,0.00025587228669107,0.66659389167542,18.2628731341,0.036499946464107,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.36,2.0,2.0,0.61088334061022,0.00061796385702732,0.61088334061022,18.2628731341,0.033449465268945,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.37,2.0,2.0,0.5665563645296,0.0011905937955196,0.5665563645296,18.2628731341,0.031022301932971,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.38,2.0,2.0,0.53591101628079,0.0014579692251046,0.53591101628079,18.2628731341,0.029344288401158,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.39,2.0,2.0,0.52128569326812,0.0013886679334627,0.52128569326812,18.2628731341,0.028543465720889,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.4,2.0,2.0,0.52452753839597,0.0010117598899638,0.52452753839597,18.2628731341,0.028720975858754,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.41,2.0,2.0,0.54626521377117,0.00044291010608394,0.54626521377117,18.2628731341,0.029911241772315,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.42,2.0,2.0,0.58555445150283,0.00056239378847019,0.58555445150283,18.2628731341,0.032062559226209,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.43,2.0,2.0,0.64001382277344,0.0012995920681471,0.64001382277344,18.2628731341,0.035044530949428,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.44,2.0,2.0,0.70615451850799,0.0018964699165042,0.70615451850799,18.2628731341,0.038666124071654,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.45,2.0,2.0,0.78152496134926,0.0021461948286579,0.78152496134926,18.2628731341,0.042793100275664,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.46,2.0,2.0,0.86403973988288,0.0019264570575034,0.86403973988288,18.2628731341,0.047311270988877,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.47,2.0,2.0,0.94980821328787,0.0012214612984952,0.94980821328787,18.2628731341,0.052007600683291,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.48,2.0,2.0,1.0337928390636,0.00023281549106023,1.0337928390636,18.2628731341,0.05660625420068,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.49,2.0,2.0,1.1110942877926,0.0011462270300851,1.1110942877926,18.2628731341,0.060838964364154,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.5,2.0,2.0,1.1762081020807,0.0022404025109772,1.1762081020807,18.2628731341,0.064404329671685,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.51,2.0,2.0,1.225610522818,0.0029254688065128,1.225610522818,18.2628731341,0.067109403532434,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.52,2.0,2.0,1.2577180818981,0.0030139666463194,1.2577180818981,18.2628731341,0.068867481729902,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.53,2.0,2.0,1.272728166946,0.0024688583531308,1.272728166946,18.2628731341,0.069689372400533,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.54,2.0,2.0,1.2711410708102,0.0014105004602138,1.2711410708102,18.2628731341,0.069602469528014,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.55,2.0,2.0,1.2533311572714,8.4700390622306e-05,1.2533311572714,18.2628731341,0.068627271736956,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.56,2.0,2.0,1.2197397081867,0.0012039398745392,1.2197397081867,18.2628731341,0.06678794181126,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.57,2.0,2.0,1.171446562366,0.0021687081197678,1.171446562366,18.2628731341,0.064143607293568,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.58,2.0,2.0,1.1108441168886,0.0026149823932437,1.1108441168886,18.2628731341,0.060825266031907,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
17.59,2.0,2.0,1.0412994330916,0.0024811428583258,1.0412994330916,18.2628731341,0.057017284489993,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0
